,ObservationID,Date,Location,MinTemp,MaxTemp,Rainfall,Evaporation,Sunshine,WindGustDir,WindGustSpeed,WindDir9am,WindDir3pm,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Cloud9am,Cloud3pm,Temp9am,Temp3pm,RainToday,UVIndex,Visibility_km,DewPoint,RainTomorrow
366,W0367,2021-05-21,Perth,13.9,23.3,3.4,9.1,5.4,ESE,13.0,E,S,14.0,26.0,58.0,29.0,1015.1,1027.3,1.0,3.0,17.7,22.2,No,4.0,46.6,11.5,No
367,W0368,2017-11-02,Sydney,12.6,26.3,3.3,4.6,5.1,SW,30.0,ESE,SSE,21.0,33.0,68.0,37.0,1016.2728368017525,1014.55,2.0,2.0,17.7,25.1,No,8.0,29.6,8.2,No
368,W0369,2022-04-29,Townsville,17.1,27.7,2.4,10.0,5.7,SSW,54.0,SE,SE,41.0,18.0,62.0,71.0,1016.2728368017525,1004.8,8.0,6.0,21.6,24.5,Yes,8.0,50.0,17.4,Yes
369,W0370,2017-06-30,Perth,16.0,29.5,2.9,7.3,3.1,ESE,29.264835164835166,NNW,SSW,26.0,26.0,60.0,66.0,997.6,1005.2,5.0,4.0,18.0,27.6,Yes,4.0,47.6,19.4,Yes
370,W0371,2015-09-20,Adelaide,9.5,24.5,2.6500000000000004,14.3,4.0,NNE,29.264835164835166,E,SE,17.0,55.0,67.0,81.0,1012.1,997.7,6.0,8.0,9.6,17.6,No,8.0,8.1,8.4,Yes
371,W0372,2020-04-07,Canberra,5.7,19.1,2.9,12.6,1.3,SSW,62.0,NW,E,18.0,44.0,61.0,65.0,1015.0,1009.3,3.0,4.0,11.5,14.5,No,6.0,33.9,2.7,Yes
372,W0373,2020-03-25,Canberra,11.9,14.0,2.9,12.6,3.6,SSW,68.0,WSW,N,46.0,41.0,78.0,80.0,1014.8,1009.9,6.0,4.0,12.7,13.0,Yes,7.0,16.8,14.890471092077089,Yes
373,W0374,26/02/2019,Wollongong,13.2,28.5,0.6,12.6,11.5,ESE,34.0,NW,SE,26.0,9.0,27.0,38.0,1025.2,1021.7,3.0,4.0,13.6,24.1,Yes,5.0,48.8,11.2,No
374,W0375,2016-03-23,Perth,14.6,22.7,3.5,13.8,4.4,WNW,7.0,NW,SE,2.0,4.0,37.0,61.0,1020.5,1018.3,3.0,2.0,15.2,18.2,No,9.0,34.0,14.9,No
375,W0376,2016-09-24,Sydney,12.1,27.0,4.2,14.5,7.243421052631579,WNW,7.0,E,NNW,5.0,5.0,56.0,53.0,1021.6,1014.6,3.0,0.0,18.9,25.8,No,7.0,16.4,8.2,No
376,W0377,2016-11-23,Newcastle,10.1,29.7,4.2,7.5,12.7,NNE,12.0,SW,WSW,17.0,27.0,62.0,28.0,1010.4,1017.4,4.0,3.0,16.7,27.3,No,3.0,34.8,10.8,No
377,W0378,2021-08-23,Canberra,7.5,16.4,2.9,14.8,4.9,NNW,21.0,E,SSW,27.0,27.0,56.0,27.0,1016.2728368017525,1014.55,1.0,1.0,8.4,13.6,Yes,10.0,6.1,7.2,No
378,W0379,2019-12-03,Cairns,23.1,28.9,1.6,0.7,12.0,NE,37.0,NW,W,10.0,31.0,31.0,62.0,1018.6,1025.7,1.0,3.0,25.0,27.9,No,8.0,22.0,14.890471092077089,No
379,W0380,2017-01-14,Darwin,24.3,37.0,4.3,0.3,5.1,NNE,36.0,SE,WSW,15.0,29.0,91.0,65.0,1009.3,1004.9,5.0,4.0,26.1,31.3,Yes,4.0,40.5,28.0,Yes
380,W0381,2017-08-19,Darwin,25.5,38.0,2.6,12.8,1.7,S,50.0,NW,N,33.0,36.0,95.0,78.0,1012.1,1006.7,3.0,6.0,26.1,32.4,Yes,3.0,42.2,28.3,Yes
381,W0382,2020-07-04,Perth,16.8,30.1,3.6,1.7,12.7,NE,10.0,NNW,SSE,2.0,25.0,48.0,21.0,1022.9,1024.7,4.0,3.0,17.6,29.7,Yes,4.0,27.9,21.1,No
382,W0383,2015-05-28,Brisbane,18.2,30.2,2.4,4.8,10.6,NE,39.0,SW,SSE,18.0,19.0,32.0,29.0,1017.7,1020.4,5.0,5.0,19.4,29.6,No,5.0,8.6,13.5,No
383,W0384,2019-11-29,Sydney,16.7,26.6,4.1,4.2,10.8,NNE,45.0,SSE,SSE,10.0,20.0,61.0,48.0,1016.2728368017525,1013.6,5.0,1.0,18.4,25.6,No,3.0,48.6,15.1,No
384,W0385,2018-03-11,Townsville,19.9,36.5,1.8,3.6,4.8,SW,22.0,NW,WSW,9.0,5.0,63.0,34.0,1011.5,1014.55,2.0,3.0,25.1,30.4,No,5.0,18.6,23.8,No
385,W0386,2015-06-02,Darwin,25.2,31.5,2.0,14.3,7.0,E,39.0,ESE,SSE,6.0,27.0,56.0,39.0,1013.5,1011.2,0.0,2.0,25.6,28.7,No,3.0,30.5,14.890471092077089,No
386,W0387,2021-06-06,Brisbane,17.1,28.9,3.4,14.6,6.2,NE,7.0,SSW,ENE,18.0,15.0,38.0,17.0,1017.3,1014.55,4.0,3.0,17.8,25.1,No,2.0,29.8,21.7,No
387,W0388,2016-03-04,Adelaide,12.5,22.0,3.0,12.3,4.7,SSW,45.0,SE,SSE,16.0,23.0,31.0,41.0,1025.9,1009.1,3.0,5.0,13.6,17.9,No,6.0,48.3,8.0,No
388,W0389,2018-08-31,Adelaide,13.9,26.2,3.4,3.7,7.243421052631579,W,17.0,N,WNW,26.0,2.0,40.0,35.0,1024.0,1011.3,3.0,4.0,16.5,24.6,No,5.0,9.7,12.3,No
389,W0390,2018-01-28,Wollongong,13.7,28.1,1.0,2.5,9.5,NW,18.0,NNE,S,29.0,4.0,48.0,55.0,1015.9,1019.6,4.0,5.0,18.7,24.5,No,11.0,31.4,9.4,No
390,W0391,2022-10-07,Adelaide,14.4,24.8,3.9,6.1,8.1,NE,23.0,NNW,ESE,26.0,16.0,36.0,48.0,1024.3,1008.7,2.0,5.0,14.4,19.7,No,2.0,14.7,16.4,No
391,W0392,2022-10-12,Newcastle,14.2,22.9,0.8,11.2,8.4,NE,14.0,N,SSW,30.0,6.0,34.0,15.0,1011.4,1026.6,1.0,4.0,18.1,21.9,No,8.0,12.1,17.0,No
392,W0393,2016-09-18,Adelaide,13.6,27.4,1.2,0.6,7.3,SW,41.0,SSE,W,6.0,14.0,56.0,42.0,1016.2,1014.55,4.0,3.0,19.6,24.4,No,8.0,13.2,16.7,No
393,W0394,2016-10-24,Adelaide,14.6,29.0,2.6500000000000004,7.9,2.1,ENE,29.264835164835166,ESE,SW,42.0,45.0,86.0,95.0,995.5,1000.4,7.0,7.0,19.9,28.7,Yes,6.0,28.7,13.2,Yes
394,W0395,2015-07-25,Brisbane,15.9,33.0,4.8,9.0,6.2,WSW,12.0,SW,ENE,5.0,21.0,66.0,55.0,1018.4,1028.0,5.0,0.0,21.9,26.1,No,10.0,43.8,12.2,No
395,W0396,2018-04-02,Perth,16.5,28.0,4.9,8.8,7.8,NNE,7.0,N,NW,12.0,12.0,50.0,40.0,1024.4,1022.0,1.0,5.0,20.8,24.8,No,1.0,42.3,17.5,No
396,W0397,2017-09-04,Brisbane,14.6,18.3,0.3,1.6,6.3,SSW,15.0,NW,SSE,30.0,31.0,54.0,37.0,1011.3,1010.2,3.0,4.0,20.0,25.9,No,4.0,24.3,23.3,No
397,W0398,2021-10-21,Perth,14.6,22.5,3.1,3.1,7.0,NE,17.0,ENE,ESE,21.0,8.0,41.0,39.0,1016.2728368017525,1022.3,4.0,2.0,16.5,21.0,No,1.0,45.5,14.6,No
398,W0399,2021-10-21,Cairns,23.9,30.6,2.7,0.4,0.6,ENE,32.0,W,SW,18.0,42.0,68.0,55.0,1011.0,997.5,5.0,5.0,25.0,28.7,Yes,9.0,45.9,14.890471092077089,Yes
399,W0400,2018-03-18,Cairns,18.4,34.5,2.1,2.8,4.5,ENE,38.0,SSW,WSW,2.0,15.0,61.0,29.0,1011.2,1027.7,1.0,4.0,20.7,33.8,No,3.0,9.3,16.6,No
400,W0401,2017-09-12,Newcastle,13.8,22.0,1.4,3.5,12.0,NNW,30.0,W,E,1.0,10.0,60.0,47.0,1021.5,1012.7,5.0,5.0,17.8,18.2,Yes,10.0,35.5,10.0,No
401,W0402,2019-12-07,Hobart,5.3,21.8,4.0,1.6,6.0,S,44.0,SSE,E,28.0,27.0,42.0,20.0,1020.8,1023.8,3.0,2.0,7.3,16.8,No,2.0,40.1,1.2,No
402,W0403,2018-07-30,Darwin,26.7,30.7,3.1,7.3,5.4,W,24.0,S,SSE,23.0,25.0,34.0,41.0,1029.3,1014.6,2.0,0.0,27.0,30.7,No,4.0,9.7,24.7,No
403,W0404,07/04/2022,Townsville,18.2,26.8,2.4,1.4,7.243421052631579,NE,70.0,E,WSW,18.0,51.0,72.0,83.0,1009.5,1005.4,4.0,6.0,20.1,24.1,Yes,1.0,20.9,13.5,Yes
404,W0405,2016-05-27,Newcastle,11.0,24.1,3.0,2.3,8.6,NE,20.0,SW,SSW,23.0,21.0,44.0,51.0,1013.9,1008.6,1.0,1.0,14.8,22.0,Yes,1.0,34.6,13.6,No
405,W0406,2021-06-13,Melbourne,11.0,17.5,3.8,3.9,4.6,WNW,40.0,SE,SE,13.0,23.0,54.0,44.0,1014.3,1012.8,1.0,0.0,12.0,16.0,No,5.0,11.6,15.8,No
406,W0407,2019-08-10,Townsville,23.8,34.7,0.9,3.7,11.7,N,7.0,NNE,NNW,18.0,6.0,60.0,49.0,1018.9,1024.4,3.0,5.0,26.7,29.9,No,2.0,45.5,28.4,No
407,W0408,2020-08-15,Canberra,6.6,25.767203219315896,0.5,3.8,6.1,WSW,22.0,ENE,NNW,29.0,21.0,70.0,63.0,1013.6,1027.0,1.0,1.0,8.0,17.4,No,9.0,14.4,14.890471092077089,Yes
408,W0409,2016-10-27,Melbourne,12.4,23.6,0.7,9.2,8.9,S,11.0,SE,NE,11.0,4.0,44.0,26.0,1019.2,1023.8,2.0,5.0,15.8,22.3,No,4.0,27.8,8.5,No
409,W0410,2016-10-12,Adelaide,10.1,24.7,4.5,2.3,10.3,NW,39.0,ESE,NW,5.0,29.0,56.0,44.0,1021.0,1014.55,3.0,2.0,15.0,22.4,No,7.0,29.0,9.6,No
410,W0411,2015-08-11,Perth,16.3,26.6,4.5,9.1,8.4,NE,26.0,NNE,ENE,24.0,18.0,29.0,21.0,1011.0,1019.9,0.0,0.0,17.2,25.9,No,4.0,30.7,20.0,No
411,W0412,2020-09-09,Perth,13.4,27.0,3.2,9.5,8.7,NNE,32.0,SW,NNW,5.0,22.0,62.0,27.0,1021.6,1010.1,2.0,3.0,14.7,26.7,No,5.0,39.4,17.7,No
412,W0413,2015-01-09,Perth,16.0,24.6,2.1,2.1,6.0,233,38.0,WNW,W,0.0,27.0,44.0,20.0,1029.6,1013.4,5.0,5.0,18.1,20.8,No,5.0,43.5,16.0,No
413,W0414,2017-05-23,Hobart,7.5,22.6,2.9,8.4,1.2,S,68.0,NE,WNW,25.0,21.0,91.0,83.0,1001.2,1010.9,5.0,4.0,13.2,19.3,No,10.0,38.4,11.7,Yes
414,W0415,2016-08-16,Perth,12.9,21.2,1.5,2.1,6.9,SW,15.0,N,NNW,13.0,27.0,68.0,49.0,1022.2,1019.4,5.0,2.0,16.6,18.5,No,1.0,22.9,17.1,No
415,W0416,2021-02-14,Canberra,5.7,23.9,1.7,7.6,8.3,NE,40.0,NE,NNW,12.0,6.0,67.0,50.0,1014.7,1013.7,5.0,0.0,9.2,21.1,Yes,9.0,5.3,6.7,No
416,W0417,2016-11-10,Townsville,20.7,29.7,1.9,7.3,7.2,NE,29.264835164835166,WNW,WSW,21.0,18.0,70.0,38.0,1011.5,1027.6,1.0,3.0,21.7,26.8,No,1.0,9.0,24.7,No
417,W0418,2022-06-19,Townsville,18.1,32.0,1.5,11.8,8.7,SSW,23.0,W,W,13.0,0.0,59.0,37.0,1027.0,1026.4,1.0,4.0,19.6,29.1,Yes,2.0,8.5,14.890471092077089,No
418,W0419,2019-12-21,Cairns,21.0,28.4,1.0,7.3,8.4,N,13.0,SSE,S,20.0,31.0,62.0,41.0,1023.2,1022.8,2.0,3.0,21.4,26.6,No,6.0,20.2,25.2,No
419,W0420,2022-09-02,Melbourne,13.4,19.7,3.1,9.2,11.8,NE,41.0,NE,ENE,26.0,20.0,30.0,63.0,1016.2728368017525,1020.9,3.0,0.0,13.6,17.0,Yes,4.0,33.0,13.6,No
420,W0421,2017-02-22,Sydney,14.3,22.6,2.9,9.7,7.243421052631579,N,29.264835164835166,WSW,ENE,22.0,26.0,72.0,94.0,1002.1,994.0,3.0,8.0,14.8,21.6,Yes,11.0,39.5,14.7,Yes
421,W0422,2015-03-18,Perth,13.2,28.0,3.0,1.9,7.243421052631579,NE,13.0,WSW,E,24.0,26.0,33.0,36.0,1017.7,1018.4,0.0,2.0,15.7,23.8,No,8.0,28.3,18.2,No
422,W0423,2018-07-20,Townsville,20.7,34.3,0.3,4.8,4.0,SSE,18.0,SW,E,7.0,21.0,36.0,36.0,1029.8,1026.3,3.0,2.0,22.3,32.5,No,9.0,16.3,22.3,No
423,W0424,2019-07-05,Melbourne,13.2,17.9,3.9,11.4,5.5,NNE,43.0,SSE,N,20.0,0.0,53.0,50.0,1022.6,1023.2,3.0,3.0,15.1,16.0,Yes,5.0,16.9,10.7,No
424,W0425,2016-10-26,Sydney,16.9,23.5,2.9,8.5,4.7,NE,29.264835164835166,S,ENE,38.0,47.0,97.0,73.0,1013.2,998.4,4.0,8.0,19.7,22.2,Yes,7.0,31.6,16.9,Yes
425,W0426,2015-05-06,Hobart,4.8,14.3,2.9,4.3,-0.9,WSW,29.264835164835166,NNE,NNE,46.0,42.0,96.0,58.0,1003.3,996.3,4.0,4.0,5.2,12.2,No,2.0,18.7,5.4,Yes
426,W0427,2015-01-13,Melbourne,10.2,24.3,3.6,2.6,9.9,WNW,42.0,S,W,15.0,14.0,38.0,47.0,1029.7,1009.9,0.0,3.0,16.3,17.6,No,11.0,48.1,5.6,No
427,W0428,2018-04-01,Sydney,10.5,27.6,3.3,4.1,5.9,N,36.0,NE,SSW,9.0,17.0,51.0,44.0,1012.4,1015.9,2.0,4.0,18.0,27.3,No,10.0,13.5,6.2,No
428,W0429,2019-02-17,Brisbane,17.9,34.0,4.4,3.4,12.5,S,17.0,SSW,ENE,21.0,7.0,65.0,34.0,1029.0,1013.5,3.0,2.0,21.8,30.4,Yes,6.0,22.3,22.6,No
429,W0430,2022-07-17,Cairns,22.5,30.3,3.2,-4.4,7.243421052631579,NW,8.0,SSW,ENE,14.0,22.0,47.0,22.0,1012.9,1011.9,2.0,3.0,26.2,29.6,No,9.0,32.6,25.2,No
430,W0431,2021-10-30,Hobart,8.5,20.3,0.1,7.3,7.0,N,40.0,W,WNW,20.0,23.0,38.0,32.0,1018.7,1015.7,4.0,5.0,12.3,16.2,No,8.0,34.4,11.7,No
431,W0432,2019-12-19,Perth,18.3,23.3,3.5,12.8,8.3,SSE,26.0,W,NNW,26.0,29.0,58.0,31.0,1025.0,1008.4,3.0,3.0,19.2,22.4,No,4.0,45.5,16.0,No
432,W0433,2017-08-06,Wollongong,11.9,23.0,2.4,5.1,0.8,E,29.264835164835166,E,E,19.0,21.0,80.0,62.0,1016.2728368017525,999.3,8.0,4.0,13.7,22.9,Yes,5.0,20.8,10.3,Yes
433,W0434,2018-10-02,Darwin,20.6,33.7,2.0,10.9,12.1,ENE,21.0,WNW,NNW,1.0,15.0,59.0,58.0,1023.6,1017.5,5.0,5.0,22.1,28.2,No,6.0,6.3,22.0,No
434,W0435,2021-07-03,Sydney,16.9,23.2,3.1,7.3,6.0,ENE,32.0,ENE,NNE,8.0,0.0,47.0,39.0,1022.5,1022.5,3.0,5.0,18.0,22.2,No,6.0,29.3,21.7,No
435,W0436,2015-09-14,Canberra,5.3,24.6,4.3,8.9,10.1,NE,20.0,SE,W,11.0,33.0,33.0,62.0,1022.5,1025.9,1.0,5.0,10.3,22.2,No,4.0,25.1,6.8,No
436,W0437,2018-07-22,Darwin,25.5,39.0,0.9,4.6,8.8,N,11.0,ESE,WSW,27.0,22.0,57.0,48.0,1014.7,1021.9,3.0,0.0,30.2,33.2,Yes,1.0,45.1,24.0,No
437,W0438,2017-08-05,Canberra,5.8,19.7,0.9,4.4,8.0,SE,38.0,N,E,23.0,21.0,26.0,48.0,1027.5,1026.8,1.0,3.0,10.6,17.5,No,5.0,46.5,6.3,No
438,W0439,2022-12-25,Wollongong,14.6,25.3,2.4,7.3,3.9,WNW,29.264835164835166,WNW,SSE,50.0,19.0,72.0,48.0,1009.4,1008.9,7.0,5.0,15.0,20.0,No,9.0,35.8,14.890471092077089,Yes
439,W0440,2015-11-27,Wollongong,10.4,27.8,4.4,9.7,10.5,SW,35.0,ESE,NW,16.0,34.0,52.0,43.0,1026.7,1025.4,4.0,4.0,19.0,25.1,Yes,2.0,29.0,6.1,No
440,W0441,2019-05-04,Newcastle,16.1,28.5,5.0,6.4,8.6,WSW,20.0,E,S,13.0,31.0,58.0,30.0,1014.7,1019.9,3.0,3.0,19.5,23.3,No,9.0,14.2,13.5,No
441,W0442,2022-08-07,Cairns,18.6,35.7,4.2,6.7,7.0,ESE,45.0,NW,E,14.0,26.0,46.0,47.0,1020.3,1014.55,5.0,1.0,26.3,34.7,Yes,6.0,48.8,20.5,No
442,W0443,2019-04-28,Adelaide,10.8,22.1,4.2,12.2,9.2,ENE,9.0,S,ENE,3.0,2.0,29.0,53.0,1014.7,1023.8,2.0,1.0,11.8,21.6,No,9.0,24.8,13.9,No
443,W0444,2018-04-25,Darwin,21.7,35.3,3.5,5.0,6.8,N,45.0,ESE,SE,6.0,15.0,63.0,38.0,1029.0,1016.5,5.0,5.0,27.2,31.1,No,11.0,26.6,14.890471092077089,No
444,W0445,2015-08-28,Townsville,18.5,33.7,1.4,7.7,7.7,NE,17.0,S,SW,16.0,25.0,68.0,22.0,1023.4,1014.6,3.0,3.0,20.6,26.3,No,9.0,48.4,21.6,No
445,W0446,2019-05-14,Darwin,21.8,39.0,1.8,12.1,4.4,SE,29.0,N,S,0.0,26.0,25.0,41.0,1023.8,1019.2,1.0,4.0,24.7,31.2,Yes,4.0,46.1,19.4,No
446,W0447,2018-09-30,Sydney,10.5,28.8,3.8,13.0,7.7,ENE,23.0,SW,ENE,28.0,13.0,54.0,33.0,1021.7,1015.8,3.0,0.0,14.7,26.7,No,2.0,7.7,7.9,No
447,W0448,2016-09-26,Wollongong,16.1,22.8,2.4,0.4,3.8,ESE,39.0,NNE,ESE,23.0,52.0,66.0,89.0,999.7,994.1,3.0,6.0,17.0,22.8,Yes,5.0,33.9,11.2,Yes
448,W0449,2019-04-19,Hobart,9.0,19.5,1.3,7.3,8.6,SW,41.0,WSW,WSW,20.0,0.0,59.0,63.0,1017.8,1027.3,5.0,3.0,11.4,18.6,No,8.0,16.2,14.890471092077089,No
449,W0450,2020-11-16,Adelaide,12.5,26.6,2.6500000000000004,12.1,7.243421052631579,ESE,47.0,NNW,SSW,51.0,40.0,71.0,70.0,995.5,1002.8,7.0,6.0,16.0,22.3,No,2.0,35.8,14.890471092077089,Yes
450,W0451,2019-08-17,Sydney,10.4,24.9,2.8,1.9,7.243421052631579,NNE,29.0,SSW,WSW,1.0,4.0,69.0,59.0,1018.4,1019.5,5.0,3.0,12.5,24.7,No,4.0,8.4,13.0,No
451,W0452,2017-09-28,Brisbane,16.0,24.6,3.0,7.3,10.4,NNE,32.0,WNW,ENE,24.0,26.0,70.0,19.0,1016.2728368017525,1019.2,3.0,0.0,19.0,21.3,No,3.0,43.7,19.3,No
452,W0453,2020-07-02,Sydney,14.1,28.2,2.9,2.6,7.243421052631579,SSE,29.264835164835166,SW,N,18.0,57.0,64.0,80.0,1005.1,1009.6,7.0,4.0,17.5,21.9,Yes,10.0,29.6,17.6,Yes
453,W0454,2015-10-10,Cairns,20.0,31.0,4.3,0.6,12.0,WSW,8.0,S,ENE,26.0,19.0,50.0,32.0,1025.6,1019.7,2.0,2.0,21.1,26.9,No,2.0,19.8,17.3,No
454,W0455,2019-12-29,Canberra,9.1,21.3,2.9,14.2,4.9,W,29.264835164835166,NNW,NNW,26.0,21.0,85.0,74.0,1001.3,1010.4,5.0,7.0,13.1,17.6,No,3.0,13.8,5.4,Yes
455,W0456,2016-11-24,Hobart,9.1,17.5,2.5,7.3,8.4,W,27.0,NW,NW,19.0,31.0,35.0,64.0,1026.1,1012.9,1.0,0.0,12.9,14.9,Yes,5.0,17.5,10.7,No
456,W0457,2021-04-20,Perth,13.2,30.7,5.0,7.3,6.7,SW,29.0,NNW,SSW,29.0,13.0,64.0,26.0,1016.2,1012.9,0.0,0.0,13.4,22.4,No,8.0,29.7,9.1,No
457,W0458,2019-01-08,Perth,18.5,27.1,1.7,2.4,6.3,WNW,26.0,WNW,WSW,7.0,2.0,56.0,63.0,1017.8,1025.0,3.0,1.0,21.8,26.3,No,11.0,9.8,15.4,No
458,W0459,2020-09-17,Newcastle,12.5,25.4,3.05,11.5,4.4,WSW,41.0,NW,SW,17.0,55.0,71.0,95.0,1001.3,1003.1,8.0,7.0,12.8,23.8,Yes,2.0,38.6,10.7,Yes
459,W0460,2021-02-07,Wollongong,12.0,29.2,2.4,7.2,7.243421052631579,SSW,29.264835164835166,ENE,WSW,33.0,28.0,86.0,83.0,1007.5,1006.2,8.0,5.0,12.3,28.9,Yes,6.0,48.3,11.5,Yes
460,W0461,2018-09-15,Melbourne,7.7,23.9,0.9,7.8,4.4,E,32.0,SSE,N,14.0,14.0,40.0,15.0,1016.2728368017525,1014.1,2.0,0.0,13.7,19.8,Yes,11.0,7.7,3.8,No
461,W0462,2019-10-15,Melbourne,10.9,20.8,2.0,6.5,10.2,NW,16.0,WNW,SW,2.0,35.0,27.0,46.0,1016.2728368017525,1012.0,3.0,4.0,13.4,16.9,No,5.0,30.1,11.1,No
462,W0463,2021-09-05,Adelaide,15.1,25.6,4.9,2.2,12.8,NNW,11.0,WSW,WSW,12.0,32.0,67.0,37.0,1018.7,1012.6,2.0,1.0,20.0,20.6,No,4.0,20.4,15.2,No
463,W0464,2019-03-28,Newcastle,11.7,21.8,0.2,13.4,7.5,W,42.0,SSW,SSW,13.0,26.0,57.0,60.0,1025.6,1020.1,2.0,3.0,13.9,17.7,No,11.0,20.0,11.7,No
464,W0465,2019-05-29,Darwin,25.6,32.9,1.6,6.5,5.0,W,10.0,SSE,S,2.0,22.0,58.0,38.0,1026.5,1019.1,3.0,0.0,28.5,31.8,No,11.0,46.4,25.2,No
465,W0466,2018-11-13,Adelaide,15.5,22.7,3.5,10.5,11.4,WSW,37.0,ENE,W,16.0,17.0,65.0,21.0,1016.2728368017525,1021.0,5.0,0.0,18.6,20.7,No,11.0,34.8,17.1,No
466,W0467,2019-07-16,Perth,12.4,24.3,4.0,14.1,7.243421052631579,S,41.0,E,NE,15.0,23.0,67.0,49.0,1018.5,1011.0,2.0,3.0,14.8,18.6,Yes,9.0,22.3,16.7,No
467,W0468,2019-09-08,Canberra,9.3,23.5,3.4,9.9,5.7,NE,15.0,W,W,13.0,9.0,41.0,22.0,1028.4,1009.5,5.0,1.0,14.3,17.5,Yes,10.0,35.7,6.5,No
468,W0469,2018-09-29,Darwin,25.3,37.5,3.7,12.6,8.1,SW,24.0,NW,SE,20.0,22.0,31.0,43.0,1014.5,1008.4,2.0,2.0,27.6,37.0,No,10.0,48.7,25.9,No
469,W0470,2015-07-31,Wollongong,15.5,22.5,2.4,12.4,0.9,ESE,29.264835164835166,WNW,SW,18.0,21.0,96.0,85.0,1001.6,1001.2,4.0,7.0,16.9,20.5,Yes,5.0,22.7,18.6,Yes
470,W0471,2017-04-25,Sydney,12.2,27.3,3.4,1.1,12.0,NNE,9.0,SSE,NNE,2.0,7.0,37.0,32.0,1028.2,1025.9,5.0,3.0,15.7,26.5,No,4.0,24.0,14.890471092077089,No
471,W0472,2019-07-05,Melbourne,13.2,17.9,3.9,11.4,5.5,NNE,43.0,SSE,N,20.0,0.0,53.0,50.0,1022.6,1023.2,3.0,3.0,15.1,16.0,Yes,5.0,16.9,10.7,No
472,W0473,2016-02-10,Brisbane,19.7,27.2,2.3,7.3,13.0,WSW,35.0,E,ESE,10.0,26.0,36.0,30.0,1020.6,1025.6,4.0,1.0,20.1,23.7,No,11.0,49.8,14.890471092077089,No
473,W0474,2015-08-28,Hobart,7.3,21.0,1.7,11.4,6.8,S,21.0,SW,WNW,6.0,2.0,37.0,35.0,1014.3,1014.55,3.0,3.0,8.3,16.4,No,10.0,10.0,10.8,No
474,W0475,2020-08-24,Wollongong,12.7,29.5,2.4,7.3,-1.0,N,29.264835164835166,SSW,N,42.0,49.0,93.0,84.0,1007.2,1005.1,7.0,8.0,19.9,26.2,No,11.0,32.4,14.5,Yes
475,W0476,2015-06-13,Wollongong,15.3,28.9,2.4,13.2,5.9,WNW,41.0,NNW,SSE,29.0,8.0,42.0,60.0,1028.9,1021.0,3.0,2.0,15.4,24.0,No,8.0,27.3,11.7,No
476,W0477,2016-04-25,Canberra,6.9,14.3,3.0,4.8,12.2,ESE,39.0,SW,S,25.0,18.0,58.0,30.0,1016.2728368017525,1021.4,4.0,4.0,9.4,12.4,Yes,10.0,26.3,9.7,No
477,W0478,2020-01-09,Sydney,12.3,23.4,2.9,1.1,8.3,E,43.0,E,WNW,24.0,3.0,57.0,31.0,1019.3,1022.0,1.0,2.0,17.0,22.6,No,2.0,39.6,15.3,No
478,W0479,2016-10-11,Canberra,7.8,23.3,3.4,7.3,8.4,N,30.0,W,W,9.0,30.0,41.0,50.0,1019.0,1014.5,5.0,1.0,8.2,19.0,No,9.0,42.5,10.1,No
479,W0480,2017-11-03,Canberra,10.1,23.9,1.3,12.7,9.8,SSW,31.0,WNW,SE,19.0,17.0,25.0,36.0,1025.2,1027.3,4.0,4.0,10.6,18.7,No,8.0,28.2,11.5,No
480,W0481,2021-05-22,Darwin,24.2,29.7,2.9,3.0,7.243421052631579,E,38.0,E,W,24.0,24.0,63.0,34.0,1021.0,1015.8,0.0,2.0,26.3,27.1,Yes,7.0,46.4,26.4,No
481,W0482,2016-11-21,Newcastle,16.9,19.5,3.05,4.8,7.243421052631579,N,31.0,NW,WNW,22.0,38.0,62.0,63.0,1016.2728368017525,1004.8,3.0,6.0,17.4,18.7,Yes,9.0,13.7,17.3,Yes
482,W0483,2018-04-16,Brisbane,18.2,24.3,4.9,6.5,9.9,NE,38.0,NW,N,20.0,7.0,66.0,22.0,1011.4,1012.3,3.0,1.0,19.5,23.1,No,3.0,36.8,21.6,No
483,W0484,2020-06-06,Adelaide,14.8,23.7,0.7,0.9,4.6,NNE,24.0,SSE,SW,0.0,6.0,70.0,52.0,1025.9,1018.4,3.0,5.0,19.2,22.7,Yes,11.0,19.4,14.1,No
484,W0485,2015-11-27,Adelaide,12.2,21.1,2.6500000000000004,13.8,7.243421052631579,NW,29.264835164835166,N,WNW,27.0,20.0,83.0,93.0,1016.2728368017525,1008.6,4.0,8.0,14.8,20.1,Yes,6.0,12.4,11.5,Yes
485,W0486,2018-10-02,Melbourne,9.0,19.5,4.3,3.6,11.2,ENE,12.0,SE,S,5.0,11.0,26.0,28.0,1020.4,1012.5,2.0,0.0,10.8,15.1,No,1.0,27.0,6.9,No
486,W0487,2016-02-05,Hobart,7.2,23.7,4.9,14.8,9.0,NE,17.0,SW,SSE,18.0,27.0,69.0,48.0,1026.8,1024.0,4.0,5.0,12.0,17.2,No,2.0,17.4,4.7,No
487,W0488,2016-06-11,Adelaide,15.6,18.3,2.3,14.1,4.8,NNW,10.0,NE,NW,11.0,2.0,60.0,48.0,1015.9,1023.0,3.0,0.0,16.3,18.3,No,2.0,12.4,20.2,No
