VehicleID,symboling,normalized_losses,make,fuel_type,aspiration,num_of_doors,body_style,drive_wheels,engine_location,wheel_base,length,width,height,curb_weight,engine_type,num_of_cylinders,engine_size,fuel_system,bore,stroke,compression_ratio,horsepower,peak_rpm,city_mpg,highway_mpg,price,car_color,registration_year,previous_owners,dealer_service_rating
V0384,2,65.0,honda,gas,std,four,wagon,fwd,front,111.2,171.4,68.1,57.7,3346,l,eight,216,2bbl,2.83,3.1,17.0,170.0,6551.0,28,31,25030.0,Blue,1988,4,2.2
V0385,-1,88.0,toyota,gas,turbo,two,sedan,rwd,front,117.1,197.0,71.7,52.3,2547,ohcv,two,62,2bbl,3.24,2.34,12.5,185.0,5754.0,43,47,17254.0,Black,1985,2,2.9
V0386,0,145.0,chevrolet,gas,std,four,sedan,fwd,front,106.7,197.7,70.2,56.6,50000,ohcf,six,5000,1bbl,2.97,3.165,21.9,65.0,6076.0,29,34,17058.0,Silver,1981,4,2.7
V0387,0,163.0,toyota,gas,std,four,wagon,rwd,front,97.2,199.1,67.4,57.8,1888,ohc,four,69,2bbl,3.59,3.99,7.1,170.0,5292.0,52,44,19519.0,Green,1985,1,4.6
V0388,1,94.0,honda,gas,std,four,convertible,fwd,front,109.1,155.6,67.5,57.0,2310,ohcv,four,90,mpfi,2.59,2.18,20.1,198.0,5389.0,37,44,18144.0,Grey,1984,5,4.9
V0389,2,173.0,dodge,diesel,std,four,sedan,fwd,rear,104.5,206.6,61.8,50.3,4023,ohc,six,100,idi,3.2,2.73,17.3,259.0,5708.0,32,35,19626.0,Black,1981,1,1.3
V0390,-2,182.0,honda,gas,std,four,sedan,rwd,front,104.9,207.9,63.8,54.8,1602,ohc,six,146,1bbl,3.26,2.9,7.2,91.0,5389.0,34,38,16168.0,White,1986,3,3.2
V0391,2,223.0,volkswagen,gas,std,four,hatchback,fwd,front,96.2,172.0,67.3,52.6,3058,dohc,four,69,1bbl,3.54,2.84,12.5,201.0,6550.0,41,44,18243.0,White,1982,2,3.8
V0392,3,101.0,chevrolet,diesel,std,four,hatchback,fwd,front,87.8,200.1,68.4,49.5,3724,ohc,four,216,1bbl,3.07,2.11,8.4,54.0,6441.0,27,32,16983.0,Red,1981,4,4.8
V0393,1,173.0,subaru,gas,std,two,wagon,rwd,front,90.1,201.2,66.5,50.2,3379,ohc,four,315,idi,3.24,2.87,14.5,90.0,4166.0,16,21,28227.0,Green,1988,1,3.2
V0394,1,207.0,nissan,gas,turbo,four,sedan,fwd,front,119.7,142.7,71.5,48.3,3916,ohc,four,-10,idi,3.12,2.27,7.8,103.0,4759.0,29,36,21655.0,White,1989,2,1.2
V0395,-2,151.0,bmw,gas,std,two,wagon,fwd,front,110.3,194.8,68.0,48.9,1994,ohc,three,313,idi,3.31,2.24,9.3,111.0,4160.0,25,29,45400.0,Grey,1984,5,4.5
V0396,3,193.0,mitsubishi,gas,std,two,wagon,fwd,front,90.7,158.1,61.1,55.8,1883,ohcv,twelve,166,2bbl,2.82,3.48,7.5,85.0,5286.0,37,42,14413.0,Green,1989,2,3.0
V0397,1,114.0,volkswagen,diesel,std,two,sedan,fwd,front,106.6,144.4,63.7,55.0,3415,ohc,four,116,2bbl,3.78,3.6,19.2,141.0,4335.0,37,40,18722.0,Silver,1984,1,2.5
V0398,-3,210.0,plymouth,diesel,std,four,sedan,4wd,front,90.4,156.4,70.3,50.0,1764,ohc,two,285,1bbl,3.24,3.69,17.6,170.0,4924.0,25,33,21388.0,White,1982,3,4.4
V0399,-1,159.0,toyota,diesel,std,four,wagon,fwd,front,95.3,179.6,69.6,56.3,1988,ohc,four,102,mpfi,3.81,3.68,9.4,187.0,5151.0,39,42,18565.0,Blue,1990,5,3.8
V0400,0,142.0,toyota,diesel,std,two,sedan,fwd,front,95.5,175.2,67.5,56.8,2489,ohc,eight,138,mpfi,3.06,3.5,8.4,230.0,4345.0,39,43,20259.0,Silver,1985,4,2.8
V0401,1,84.0,toyota,diesel,std,four,convertible,4wd,front,112.9,200.9,62.2,58.0,1948,dohc,five,131,mpfi,3.74,3.13,10.5,50.0,5384.0,35,43,14444.0,Green,1985,2,1.2
V0402,1,116.0,toyota,gas,std,four,hardtop,fwd,front,92.9,156.8,70.5,50.9,3997,dohc,five,124,2bbl,3.43,2.46,20.1,216.0,5135.0,31,38,22702.0,Red,1984,3,3.7
V0403,-2,87.0,volkswagen,gas,std,two,sedan,fwd,front,118.6,195.1,-63.9,54.6,2722,rotor,four,221,spdi,3.68,2.72,-1.0,155.0,5699.0,33,37,21499.0,Silver,1990,4,4.4
V0404,-3,209.0,audi,diesel,turbo,four,sedan,fwd,front,90.4,172.7,71.3,51.0,1610,ohc,six,163,mpfi,3.24,2.36,15.8,235.0,5500.0,33,37,44217.0,Brown,1980,3,4.9
V0405,-3,112.0,toyota,gas,std,four,sedan,fwd,front,115.4,168.3,66.9,57.9,2072,l,five,162,mpfi,3.67,2.22,22.1,93.0,4953.0,31,37,15838.0,Black,1982,5,2.7
V0406,2,212.0,volkswagen,diesel,std,four,sedan,fwd,front,97.1,194.3,65.8,49.8,3908,ohc,five,119,2bbl,3.66,3.165,19.9,157.0,5531.0,35,40,17970.0,Blue,1985,2,4.1
V0407,1,117.0,porsche,gas,turbo,two,hatchback,fwd,front,115.1,183.3,69.6,51.8,3504,ohcf,six,84,2bbl,2.67,3.64,13.8,170.0,4223.0,33,37,45400.0,Silver,1986,5,1.4
V0408,2,217.0,mitsubishi,gas,std,four,hardtop,rwd,front,100.6,142.4,65.3,49.4,2581,ohc,three,223,mpfi,2.85,3.56,10.5,204.0,5328.0,32,39,22038.0,Silver,1986,4,4.7
V0409,1,150.0,volvo,gas,std,four,sedan,fwd,front,114.0,166.7,72.1,58.7,2708,ohc,four,85,mpfi,2.61,3.165,21.8,228.0,4355.0,42,47,34487.0,Silver,1985,4,1.6
V0410,0,256.0,honda,gas,turbo,four,hatchback,fwd,front,110.4,145.3,61.7,51.5,3148,dohc,twelve,220,1bbl,3.43,4.05,12.9,104.0,5047.0,25,31,20185.0,Brown,1985,4,3.8
V0411,1,141.0,audi,gas,turbo,four,wagon,rwd,front,93.7,185.2,61.7,58.1,2225,ohc,six,221,mpfi,2.72,2.5,9.6,191.0,5201.0,26,29,45400.0,Silver,1988,2,2.7
V0412,2,227.0,jaguar,gas,std,four,sedan,rwd,front,111.7,185.0,65.2,57.5,2146,ohc,eight,257,1bbl,2.56,3.44,17.7,170.0,4373.0,28,34,24068.0,White,1987,5,2.5
V0413,1,219.0,chevrolet,diesel,std,four,sedan,rwd,front,112.0,192.4,70.4,55.7,2381,ohc,six,82,1bbl,3.61,3.165,21.5,139.0,4670.0,38,45,14372.0,Grey,1983,5,2.1
V0414,-1,114.0,mitsubishi,gas,std,two,wagon,rwd,front,98.7,195.6,70.2,52.1,2213,l,five,65,mpfi,3.06,3.165,7.1,238.0,4231.0,43,51,17626.0,White,1989,3,4.2
V0415,0,198.0,mercedes-benz,gas,std,two,hatchback,fwd,front,116.1,201.3,65.8,58.9,3866,dohc,twelve,195,4bbl,3.68,3.73,19.7,100.0,5892.0,30,34,45400.0,White,1982,2,3.6
V0416,2,68.0,bmw,gas,turbo,four,hatchback,rwd,front,101.6,192.9,69.5,50.7,2690,dohc,two,146,2bbl,2.58,3.89,15.9,145.0,4845.0,32,38,45400.0,Grey,1980,1,3.4
V0417,3,210.0,audi,diesel,std,four,hatchback,rwd,front,116.0,154.2,69.9,56.7,3425,ohcv,four,316,mpfi,3.79,3.39,15.5,128.0,6143.0,19,24,45400.0,White,1981,2,1.2
V0418,0,213.0,mercedes-benz,gas,turbo,two,sedan,fwd,front,93.3,163.2,63.9,57.6,2612,ohc,two,131,spfi,3.59,3.165,21.6,50.0,5376.0,36,41,36990.0,Green,1980,4,3.6
V0419,-1,155.0,mazda,gas,std,four,hatchback,fwd,front,105.5,141.9,66.7,51.1,2662,ohc,five,281,idi,3.81,2.29,8.5,86.0,5137.0,23,30,23440.0,Silver,1986,1,2.5
V0420,-3,171.0,mazda,gas,std,two,sedan,rwd,front,114.2,155.9,67.0,54.2,3578,ohc,five,238,2bbl,3.92,3.165,17.0,108.0,4453.0,24,30,24068.0,Grey,1982,5,1.1
V0421,0,236.0,honda,gas,std,four,hatchback,fwd,front,115.1,179.4,61.8,54.0,2072,ohc,four,0,1bbl,2.94,3.36,11.0,112.0,4906.0,40,45,16892.0,Blue,1988,5,5.0
V0422,-2,180.0,mitsubishi,diesel,std,two,wagon,fwd,front,87.3,148.1,70.0,52.0,3084,ohc,six,139,2bbl,3.47,3.06,11.3,61.0,6013.0,34,37,24068.0,Silver,1989,5,3.5
V0423,3,95.0,mazda,diesel,std,four,sedan,fwd,front,91.5,158.2,61.4,51.5,3156,dohc,four,227,mpfi,3.54,2.7,8.6,84.0,5840.0,28,33,24068.0,White,1983,5,3.3
V0424,2,176.0,volvo,gas,std,four,sedan,fwd,front,100.7,202.3,60.4,57.0,2512,ohc,six,214,2bbl,3.79,3.2,11.3,160.0,5949.0,28,32,39979.0,White,1983,1,1.8
V0425,3,209.0,mercedes-benz,gas,std,four,sedan,fwd,front,117.4,173.4,64.6,51.4,3997,ohc,three,168,1bbl,2.97,4.14,13.9,168.0,6167.0,26,31,45400.0,Black,1982,1,4.3
V0426,2,134.0,nissan,gas,std,four,convertible,fwd,rear,93.1,158.5,70.5,47.9,2974,ohc,three,203,2bbl,2.58,2.75,22.1,203.0,6596.0,29,34,24502.0,Green,1986,4,1.6
V0427,1,121.0,subaru,gas,std,four,hatchback,rwd,front,110.1,161.3,68.5,56.1,1880,dohc,six,134,mpfi,3.27,2.85,14.8,135.0,4817.0,35,39,18117.0,Green,1988,5,3.8
V0428,1,163.0,toyota,gas,std,four,sedan,fwd,front,119.1,165.1,65.1,58.8,2051,ohc,four,156,1bbl,3.16,4.16,13.0,115.0,6107.0,33,41,24068.0,White,1980,2,1.8
V0429,3,93.0,audi,diesel,std,four,wagon,4wd,front,89.4,203.0,65.6,57.1,2890,dohc,twelve,210,2bbl,2.83,2.94,14.3,112.0,5295.0,31,38,40780.0,Green,1987,2,3.3
V0430,-2,229.0,saab,gas,turbo,two,sedan,fwd,front,94.7,157.1,62.1,48.1,2759,ohc,eight,284,2bbl,3.24,2.49,11.4,170.0,5208.0,24,32,33623.0,Green,1987,1,1.2
V0431,1,230.0,honda,gas,turbo,four,sedan,rwd,front,118.8,171.3,70.8,49.4,2198,dohc,five,205,mpfi,3.24,2.45,21.0,261.0,6486.0,31,34,23712.0,Blue,1983,1,4.9
V0432,-3,167.0,honda,gas,turbo,four,hatchback,4wd,front,86.8,206.1,68.2,59.2,2818,ohcf,twelve,127,mpfi,2.61,3.42,12.2,62.0,4439.0,40,47,15201.0,Silver,1983,4,1.4
V0433,-3,191.0,toyota,gas,std,two,hardtop,fwd,front,107.0,193.3,63.1,58.5,3184,ohcv,four,245,mpfi,3.88,3.3,7.2,167.0,6098.0,26,29,23162.0,Black,1985,5,4.9
V0434,-3,165.0,volkswagen,diesel,turbo,four,hatchback,rwd,front,91.5,191.4,65.3,48.1,2059,ohcv,six,137,2bbl,2.56,3.73,17.6,92.0,4768.0,35,39,14920.0,Red,1984,3,1.8
V0435,3,234.0,honda,gas,std,four,sedan,fwd,front,104.9,184.1,67.7,56.9,3886,ohc,five,244,4bbl,2.69,3.72,11.8,170.0,5303.0,26,32,24068.0,White,1982,5,1.9
V0436,0,245.0,honda,diesel,std,two,hatchback,4wd,front,107.0,198.0,66.0,49.3,1526,dohc,three,125,mpfi,3.24,3.165,21.7,211.0,5389.0,39,47,20223.0,Red,1987,3,4.2
V0437,1,235.0,mercedes-benz,diesel,std,four,convertible,fwd,front,104.4,164.1,67.6,53.0,3351,dohc,three,238,mpfi,3.9,3.165,18.0,167.0,4765.0,29,34,45400.0,Black,1987,3,1.3
V0438,0,66.0,mitsubishi,gas,turbo,four,wagon,rwd,front,92.0,161.9,64.6,52.7,3848,ohcv,six,261,mpfi,2.7,2.09,10.1,94.0,5389.0,26,33,19329.0,White,1981,1,1.7
V0439,3,236.0,mazda,gas,std,four,hardtop,rwd,rear,96.3,172.0,71.8,58.5,1723,ohc,four,186,mpfi,2.82,3.78,19.9,109.0,4467.0,31,39,24068.0,Blue,1986,1,2.5
V0440,2,158.0,BMW#,gas,std,four,hatchback,fwd,rear,99.6,178.1,70.3,55.2,2969,dohc,three,84,1bbl,3.24,4.14,20.7,269.0,5389.0,41,46,20927.0,Black,1985,2,3.7
V0441,0,237.0,volkswagen,gas,std,two,hatchback,fwd,front,99.8,171.7,69.1,56.0,3306,ohc,six,280,mpfi,2.64,3.84,14.6,221.0,5655.0,20,23,24068.0,White,1987,5,3.6
V0442,1,104.0,mercedes-benz,diesel,std,four,wagon,4wd,front,111.3,179.1,60.4,48.6,2939,ohc,six,126,mpfi,2.77,2.87,19.5,225.0,4716.0,34,39,45400.0,Brown,1983,4,4.1
V0443,-2,119.0,bmw,gas,std,four,sedan,4wd,front,111.3,199.2,68.1,48.4,2464,dohc,four,109,mpfi,3.93,2.21,16.9,106.0,4867.0,42,47,24068.0,Brown,1987,1,3.4
V0444,-3,131.0,audi,gas,std,two,sedan,rwd,front,115.5,150.5,70.6,49.0,1961,rotor,six,249,1bbl,3.17,2.18,21.7,183.0,4343.0,-5,35,45400.0,Red,1984,3,2.9
V0445,-2,152.0,bmw,gas,turbo,two,hatchback,rwd,front,118.3,145.4,62.0,54.5,2926,ohc,four,128,1bbl,3.43,2.7,12.5,216.0,4907.0,39,42,45400.0,Black,1981,2,4.6
V0446,3,221.0,honda,diesel,std,four,sedan,fwd,front,105.9,173.7,72.2,57.2,1679,ohcv,eight,138,spdi,3.76,3.34,8.7,60.0,5943.0,41,44,13586.0,Blue,1981,5,1.2
V0447,-2,197.0,bmw,gas,std,four,sedan,fwd,front,117.3,175.0,65.3,55.4,2649,dohc,four,140,mpfi,2.83,4.05,22.2,225.0,4718.0,37,43,45400.0,Black,1986,5,2.3
V0448,0,192.0,volkswagen,gas,std,two,sedan,fwd,front,118.4,169.1,67.0,51.4,3748,ohc,six,71,2bbl,2.81,3.59,16.9,89.0,5779.0,38,43,14042.0,Green,1982,3,4.2
V0449,-1,227.0,nissan,gas,turbo,four,sedan,fwd,front,99.9,179.1,70.6,56.9,1632,dohc,four,304,4bbl,3.44,2.66,16.9,163.0,5123.0,28,35,25214.0,Red,1982,4,3.1
V0450,1,232.0,audi,gas,std,two,sedan,fwd,front,115.6,185.8,70.3,52.3,3221,ohcv,three,146,idi,2.9,2.28,19.1,55.0,6254.0,33,40,31128.0,Red,1982,1,3.4
V0451,0,228.0,dodge,gas,std,four,sedan,rwd,front,97.8,142.7,69.7,58.9,2117,rotor,twelve,261,spfi,2.83,2.89,15.6,96.0,6094.0,24,29,20450.0,Brown,1981,2,1.4
V0452,-1,163.0,honda,gas,std,four,sedan,fwd,front,87.3,172.6,60.6,51.6,3824,ohc,eight,311,mpfi,3.49,2.78,15.0,243.0,5540.0,16,23,30285.0,Black,1990,1,4.4
V0453,-2,141.0,honda,gas,std,four,hatchback,4wd,front,110.7,151.0,65.6,49.1,3099,rotor,three,167,1bbl,2.73,3.81,12.3,142.0,5396.0,30,34,19392.0,White,1985,1,3.2
V0454,0,89.0,toyota,gas,std,four,hardtop,fwd,front,120.1,157.3,61.4,55.9,3505,ohc,six,226,spfi,2.59,2.92,7.6,67.0,4493.0,30,36,20160.0,Red,1988,4,4.1
V0455,-1,116.0,plymouth,gas,std,four,hatchback,rwd,front,118.3,145.8,69.7,48.5,3281,ohcv,twelve,124,mpfi,3.38,2.43,17.6,56.0,5816.0,39,47,24068.0,Black,1983,2,1.2
V0456,3,128.0,toyota,gas,std,two,hatchback,fwd,front,112.1,192.4,66.9,49.2,1955,ohc,eight,248,2bbl,3.6,3.67,14.1,103.0,5891.0,34,26,22506.0,Silver,1980,4,2.1
V0457,0,72.0,toyota,gas,turbo,four,sedan,fwd,front,118.4,142.5,63.3,54.2,50000,ohc,three,70,mpfi,3.03,3.38,10.8,176.0,5279.0,36,44,16148.0,Brown,1984,2,1.6
V0458,-3,107.0,audi,gas,std,four,hatchback,rwd,front,108.7,186.8,69.8,52.2,2591,l,two,245,idi,3.09,3.6,12.3,164.0,6481.0,23,26,45400.0,Silver,1988,2,4.1
V0459,-3,178.0,plymouth,gas,std,four,hatchback,rwd,front,118.7,175.5,66.4,58.5,3768,ohc,three,0,2bbl,2.81,2.67,15.9,95.0,5444.0,16,21,20585.0,Grey,1986,3,4.3
V0460,3,221.0,toyota,gas,std,two,sedan,fwd,front,89.9,162.7,60.9,57.5,2594,ohc,eight,181,2bbl,3.24,3.165,18.0,170.0,5861.0,30,38,25972.0,White,1987,4,3.1
V0461,-3,73.0,bmw,gas,std,four,sedan,fwd,front,110.2,179.9,68.9,53.0,1990,ohcf,two,215,4bbl,2.83,3.06,7.5,88.0,5750.0,30,35,45400.0,Green,1984,4,1.7
V0462,-2,242.0,mazda,gas,turbo,two,hatchback,rwd,front,116.0,192.0,61.4,52.4,3751,ohc,two,148,mpfi,3.72,3.42,12.3,267.0,4540.0,35,38,23446.0,Brown,1987,3,1.2
V0463,1,77.0,volkswagen,gas,turbo,two,hatchback,fwd,front,116.1,182.8,65.8,53.7,3960,rotor,six,304,mpfi,3.81,3.65,20.6,170.0,6273.0,14,18,26535.0,Green,1983,3,4.7
V0464,-2,214.0,honda,gas,turbo,four,wagon,4wd,front,108.8,191.7,66.9,55.0,2280,ohc,four,99,mpfi,2.78,3.15,13.0,170.0,5293.0,44,49,15806.0,Green,1980,3,2.9
V0465,-1,242.0,honda,gas,std,two,sedan,fwd,front,117.7,195.1,64.4,59.5,1952,dohc,three,233,mpfi,3.65,3.5,7.5,266.0,5808.0,34,41,27150.0,Green,1989,2,4.0
V0466,0,163.0,nissan,gas,std,four,hatchback,fwd,front,108.0,203.5,64.2,50.4,2661,ohc,six,280,mpfi,3.35,2.94,8.6,235.0,6355.0,22,27,28769.0,Grey,1989,5,4.0
V0467,-3,137.0,toyota,gas,std,two,hardtop,fwd,front,105.1,170.9,68.4,48.8,3584,ohc,six,322,4bbl,3.81,2.83,9.4,266.0,5901.0,19,25,24068.0,Silver,1984,4,4.5
V0468,1,191.0,volkswagen,gas,std,four,sedan,fwd,front,119.8,169.4,64.1,58.8,3808,l,four,145,mfi,3.12,3.09,22.8,85.0,4322.0,29,33,18146.0,Brown,1983,2,2.7
V0469,-1,82.0,BMW#,gas,std,four,sedan,fwd,front,97.4,158.9,61.9,55.5,3360,ohc,three,98,mpfi,3.41,3.25,8.6,185.0,5023.0,41,46,17615.0,Brown,1985,3,1.6
V0470,-2,72.0,volkswagen,gas,std,four,hatchback,fwd,front,100.5,158.5,69.6,52.0,1890,ohcv,twelve,154,mpfi,3.68,2.85,10.1,239.0,5292.0,34,42,24068.0,White,1986,1,2.2
V0471,-2,177.0,honda,gas,std,two,hatchback,fwd,front,99.4,162.2,62.7,48.0,3271,ohcv,three,291,spdi,3.65,3.64,17.4,125.0,5773.0,20,24,23653.0,Silver,1986,4,3.9
V0472,0,163.0,volvo,gas,turbo,four,wagon,fwd,front,112.8,167.3,71.6,49.0,2005,dohc,twelve,146,mpfi,3.24,2.42,20.9,254.0,5696.0,34,37,40613.0,Blue,1982,3,4.2
V0473,0,125.0,toyota,gas,turbo,four,sedan,fwd,front,120.9,190.2,64.6,48.1,1913,ohc,six,306,1bbl,2.68,3.11,13.4,277.0,5389.0,28,35,29382.0,Red,1988,3,1.1
V0474,-1,163.0,bmw,diesel,turbo,two,convertible,rwd,front,94.8,143.1,68.3,53.3,2982,dohc,four,321,spdi,2.95,2.4,21.1,152.0,6447.0,19,27,45400.0,Black,1986,5,3.8
V0475,2,147.0,peugot,gas,std,two,sedan,fwd,front,114.2,167.9,70.6,52.1,2757,l,six,214,mpfi,3.52,3.44,20.0,272.0,6080.0,25,30,26525.0,White,1983,2,3.3
V0476,1,256.0,plymouth,gas,turbo,four,sedan,rwd,front,91.9,200.5,68.6,48.5,2776,ohc,three,306,mpfi,3.72,3.5,11.1,170.0,4299.0,19,27,21975.0,Brown,1984,2,2.1
V0477,0,172.0,subaru,diesel,std,two,hatchback,fwd,front,91.6,203.3,65.8,52.4,2046,ohc,four,244,mfi,2.82,2.34,18.1,63.0,5299.0,27,30,22209.0,Black,1985,2,4.5
V0478,-3,121.0,subaru,gas,std,two,sedan,fwd,front,111.7,148.6,69.8,53.3,2947,dohc,three,296,mpfi,2.95,3.96,10.3,133.0,5097.0,25,32,24068.0,Black,1988,2,2.7
V0479,0,171.0,audi,gas,std,four,wagon,fwd,front,89.8,187.2,72.3,59.6,3143,ohc,six,94,mpfi,3.61,2.89,9.5,249.0,5158.0,42,45,41955.0,Silver,1984,4,4.1
V0480,2,163.0,mazda,gas,turbo,four,sedan,rwd,front,87.3,181.7,72.1,48.5,0,ohc,four,67,mpfi,3.08,2.13,21.5,192.0,5685.0,37,41,16419.0,Red,1988,2,4.9
V0481,2,174.0,volvo,gas,std,two,sedan,rwd,front,94.2,153.4,65.9,51.4,2962,ohc,eight,184,mpfi,3.83,2.95,8.0,170.0,5268.0,35,41,24068.0,Red,1989,5,1.9
V0482,0,88.0,saab,gas,turbo,four,wagon,rwd,front,113.6,176.3,66.6,52.1,3798,ohc,five,319,mpfi,3.29,2.42,20.7,161.0,4626.0,17,25,42930.0,Brown,1987,1,2.8
V0483,-2,180.0,nissan,gas,std,two,hardtop,rwd,front,99.6,189.6,63.3,48.3,3280,dohc,eight,311,mpfi,3.24,2.8,18.7,118.0,6421.0,18,21,26424.0,Silver,1984,5,2.5
V0484,3,66.0,honda,diesel,turbo,four,hardtop,fwd,front,89.3,146.8,61.8,48.6,1609,dohc,six,112,mpfi,2.91,4.08,17.6,250.0,4321.0,38,42,20716.0,Red,1988,3,4.7
V0485,0,249.0,audi,gas,std,two,sedan,rwd,rear,91.1,149.6,63.9,48.6,3869,ohcv,three,69,mpfi,3.54,4.08,17.6,81.0,5348.0,33,38,26809.0,Red,1984,5,2.9
V0486,3,90.0,nissan,gas,turbo,four,wagon,fwd,front,92.6,166.2,60.7,50.2,1867,ohc,four,308,spdi,2.76,2.78,14.7,271.0,6294.0,24,29,28924.0,Green,1988,2,1.8
V0487,1,218.0,alfa-romero,gas,std,four,convertible,rwd,front,117.1,180.3,67.8,54.4,2062,dohc,six,147,1bbl,2.89,2.38,21.0,267.0,5389.0,36,39,31602.0,Brown,1982,3,3.1
V0488,-3,134.0,mazda,gas,std,two,hatchback,4wd,front,112.5,182.3,63.9,50.7,3585,ohc,two,211,mpfi,3.72,2.33,17.7,166.0,6271.0,30,33,22019.0,Green,1990,1,2.3
V0489,-1,123.0,plymouth,gas,turbo,two,sedan,fwd,rear,92.5,177.7,69.1,53.7,3972,ohc,three,179,spdi,3.3,3.91,20.6,93.0,6376.0,29,35,24068.0,Blue,1987,1,3.0
V0490,-2,170.0,toyota,diesel,turbo,four,hatchback,4wd,front,-106.4,190.0,61.8,52.4,3947,dohc,six,257,2bbl,3.39,3.52,200.0,149.0,5554.0,22,28,23983.0,Blue,1988,3,4.4
V0491,0,226.0,nissan,gas,std,four,sedan,rwd,front,99.5,195.9,64.3,48.1,1724,dohcv,four,77,2bbl,3.58,2.15,16.0,283.0,5389.0,42,49,20280.0,Red,1988,5,2.9
V0492,-1,241.0,toyota,gas,std,four,hatchback,rwd,front,105.1,147.2,66.4,58.8,2399,dohc,eight,208,mfi,2.75,3.94,9.3,183.0,5569.0,35,38,23219.0,Silver,1982,4,1.9
V0493,-1,149.0,toyota,gas,std,four,hatchback,fwd,front,89.8,178.4,60.8,48.4,2879,ohcf,six,171,mpfi,3.91,3.35,9.5,280.0,6533.0,35,39,25383.0,Brown,1984,1,3.6
V0494,-2,163.0,mitsubishi,gas,std,two,hatchback,fwd,front,110.8,180.2,64.0,58.0,1554,dohcv,six,298,1bbl,2.55,4.11,15.3,253.0,4511.0,26,29,24645.0,Red,1990,3,2.3
V0495,3,163.0,audi,gas,turbo,two,sedan,rwd,front,86.8,152.4,66.2,49.0,3199,dohc,two,281,mpfi,3.06,3.55,10.2,94.0,6208.0,19,25,45400.0,Black,1980,2,4.2
V0496,-3,171.0,mazda,gas,std,four,sedan,fwd,front,107.4,152.0,72.3,50.6,3587,ohcv,four,186,idi,3.52,3.71,200.0,258.0,4458.0,32,40,25975.0,Red,1980,4,3.5
V0497,-3,67.0,mitsubishi,gas,turbo,four,sedan,fwd,front,110.3,177.5,69.8,52.1,-100,dohc,twelve,116,idi,3.46,2.82,17.4,59.0,5389.0,36,41,13974.0,White,1983,5,4.0
V0498,3,207.0,dodge,gas,std,four,wagon,rwd,front,105.9,163.2,61.8,52.0,0,l,three,208,1bbl,3.03,3.28,10.4,216.0,6125.0,27,30,21980.0,Silver,1984,5,1.9
V0499,-1,180.0,mazda,gas,turbo,two,sedan,fwd,front,92.6,197.6,65.3,48.8,2133,ohc,four,116,2bbl,3.52,2.42,18.4,230.0,6423.0,43,50,20874.0,Black,1989,5,3.6
V0500,-1,143.0,subaru,diesel,turbo,four,hatchback,fwd,front,101.7,142.9,62.7,57.7,0,ohc,six,195,idi,3.21,4.16,19.0,171.0,4400.0,-5,31,25209.0,Brown,1988,1,4.1
V0501,0,169.0,volkswagen,gas,turbo,four,sedan,fwd,front,104.3,176.6,65.0,52.9,2010,ohc,eight,211,mpfi,3.8,3.96,16.5,205.0,4591.0,28,31,23231.0,Grey,1986,3,4.0
V0502,-2,206.0,TOYOTA ,gas,turbo,four,hatchback,fwd,front,116.8,162.2,64.5,49.8,2667,ohc,six,147,mpfi,3.82,4.15,19.1,284.0,5098.0,35,39,45400.0,Green,1982,1,3.4
V0503,3,155.0,volkswagen,gas,turbo,four,sedan,fwd,front,96.6,156.4,66.3,56.9,1872,ohc,five,232,2bbl,3.57,4.15,11.1,172.0,5188.0,31,37,21512.0,Silver,1985,5,4.1
V0504,1,177.0,audi,gas,std,four,sedan,fwd,front,91.4,171.7,-63.6,57.6,2316,ohc,three,211,idi,2.57,2.97,13.1,190.0,5389.0,30,34,45400.0,Green,1981,1,2.0
V0505,2,190.0,chevrolet,diesel,std,four,sedan,rwd,front,92.8,203.8,69.7,55.0,2854,ohcv,eight,112,mpfi,3.33,3.73,15.4,147.0,4552.0,41,45,14329.0,White,1986,4,3.9
V0506,2,155.0,dodge,gas,turbo,two,wagon,rwd,front,87.3,176.5,65.8,55.7,2800,ohc,six,275,idi,2.62,4.12,20.9,148.0,5302.0,23,31,22968.0,White,1989,3,1.9
V0507,-1,84.0,mitsubishi,gas,std,four,hatchback,fwd,front,110.6,173.0,64.0,58.7,2465,ohc,two,146,mpfi,3.8,2.37,7.2,169.0,5902.0,36,39,16738.0,Black,1980,5,2.4
V0508,-3,88.0,bmw,gas,turbo,two,hatchback,rwd,front,94.4,178.2,64.8,50.0,3887,dohc,four,212,idi,3.54,2.24,9.5,230.0,4781.0,28,33,45400.0,White,1984,4,2.4
V0509,-2,82.0,mercedes-benz,gas,std,four,convertible,rwd,front,92.4,194.4,62.3,56.4,3488,ohc,five,91,2bbl,3.71,2.23,20.1,60.0,4176.0,39,43,36046.0,Grey,1980,2,3.0
V0510,1,237.0,audi,gas,std,two,sedan,rwd,front,117.0,192.8,60.7,57.5,2602,dohc,four,100,2bbl,3.26,2.19,20.7,90.0,5656.0,37,42,28384.0,Grey,1983,5,1.0
V0511,-2,83.0,isuzu,gas,std,four,hatchback,fwd,rear,114.4,205.9,60.5,51.9,2871,ohcv,four,121,mpfi,3.46,3.17,22.0,270.0,6347.0,34,42,19736.0,White,1982,4,3.6
