VehicleID,symboling,normalized_losses,make,fuel_type,aspiration,num_of_doors,body_style,drive_wheels,engine_location,wheel_base,length,width,height,curb_weight,engine_type,num_of_cylinders,engine_size,fuel_system,bore,stroke,compression_ratio,horsepower,peak_rpm,city_mpg,highway_mpg,price,car_color,registration_year,previous_owners,dealer_service_rating
V0419,-1,155,mazda,gas,std,four,hatchback,fwd,front,105.5,141.9,66.7,51.1,2662,ohc,five,281,idi,3.81,2.29,8.5,86,5137,23,30,23440,Silver,1986,1,2.5
V0420,-3,171,mazda,gas,std,two,sedan,rwd,front,114.2,155.9,67.0,54.2,3578,ohc,five,238,2bbl,3.92,,17.0,108,4453,24,30,,Grey,1982,5,1.1
V0421,0,236,honda,gas,std,four,hatchback,fwd,front,115.1,179.4,61.8,54.0,2072,ohc,four,0,1bbl,2.94,3.36,11.0,112,4906,40,45,16892,Blue,1988,5,5.0
V0422,-2,180,mitsubishi,diesel,std,two,wagon,fwd,front,87.3,148.1,70.0,52.0,3084,ohc,six,139,2bbl,3.47,3.06,11.3,61,6013,34,37,,Silver,1989,5,3.5
V0423,3,95,mazda,diesel,std,,sedan,fwd,front,91.5,158.2,61.4,51.5,3156,dohc,four,227,mpfi,3.54,2.7,8.6,84,5840,28,33,0,White,1983,5,3.3
V0424,2,176,volvo,gas,std,four,sedan,fwd,front,100.7,202.3,60.4,57.0,2512,ohc,six,214,2bbl,3.79,3.2,11.3,160,5949,28,32,39979,White,1983,1,1.8
V0425,3,209,mercedes-benz,gas,std,four,sedan,fwd,front,117.4,173.4,64.6,51.4,3997,ohc,three,168,1bbl,2.97,4.14,13.9,168,6167,26,31,45400,Black,1982,1,4.3
V0426,2,134,nissan,GAS,std,four,convertible,fwd,rear,93.1,158.5,70.5,47.9,2974,ohc,three,203,2bbl,2.58,2.75,22.1,203,6596,29,34,24502,Green,1986,4,1.6
V0427,1,121,subaru,gas,std,four,hatchback,rwd,front,110.1,161.3,68.5,56.1,1880,dohc,six,134,mpfi,3.27,2.85,14.8,135,4817,35,39,18117,Green,1988,5,3.8
V0428,1,,toyota,gas,std,four,sedan,fwd,front,119.1,165.1,65.1,58.8,2051,ohc,four,156,1bbl,3.16,4.16,13.0,115,6107,33,41,,White,1980,2,1.8
V0429,3,93,audi,diesel,std,four,wagon,4wd,front,89.4,203.0,65.6,57.1,2890,dohc,twelve,210,2bbl,2.83,2.94,14.3,112,5295,31,38,40780,Green,1987,2,3.3
V0430,-2,229,saab,gas,turbo,two,sedan,fwd,front,94.7,157.1,62.1,48.1,2759,ohc,eight,284,2bbl,,2.49,11.4,,5208,24,32,33623,Green,1987,1,1.2
V0431,1,230,honda,gas,turbo,four,sedan,rwd,front,118.8,171.3,70.8,49.4,2198,dohc,five,205,mpfi,,2.45,21.0,261,6486,31,34,23712,Blue,1983,1,4.9
V0432,-3,167,honda,gas,turbo,four,hatchback,4wd,front,86.8,206.1,68.2,59.2,2818,ohcf,twelve,127,mpfi,2.61,3.42,12.2,62,4439,40,47,15201,Silver,1983,4,1.4
V0433,-3,191,toyota,gas,std,two,hardtop,fwd,front,107.0,193.3,63.1,58.5,3184,ohcv,four,245,mpfi,3.88,3.3,7.2,167,6098,26,29,23162,Black,1985,5,4.9
V0434,-3,165,volkswagen,diesel,turbo,,hatchback,rwd,front,91.5,191.4,65.3,48.1,2059,ohcv,six,137,2bbl,2.56,3.73,17.6,92,4768,35,39,14920,Red,1984,3,1.8
V0435,3,234,honda,gas,std,four,sedan,fwd,front,104.9,184.1,67.7,56.9,3886,ohc,five,244,4bbl,2.69,3.72,11.8,,5303,26,32,,White,1982,5,1.9
V0436,0,245,honda,diesel,std,two,hatchback,4wd,front,107.0,198.0,66.0,49.3,1526,dohc,three,125,mpfi,,,21.7,211,,39,47,20223,Red,1987,3,4.2
V0437,1,235,mercedes-benz,diesel,std,four,convertible,fwd,front,104.4,164.1,67.6,53.0,3351,dohc,three,238,mpfi,3.9,,18.0,167,4765,29,34,45400,Black,1987,3,1.3
V0438,0,66,mitsubishi,gas,turbo,four,wagon,rwd,front,92.0,161.9,64.6,52.7,3848,ohcv,six,261,mpfi,2.7,2.09,10.1,94,,26,33,19329,White,1981,1,1.7
V0439,3,236,mazda,gas,std,four,hardtop,rwd,rear,96.3,172.0,71.8,58.5,1723,ohc,four,186,mpfi,2.82,3.78,19.9,109,4467,31,39,,Blue,1986,1,2.5
V0440,2,158,BMW#,gas,std,four,hatchback,fwd,rear,99.6,178.1,70.3,55.2,2969,dohc,three,84,1bbl,,4.14,20.7,269,,41,46,20927,Black,1985,2,3.7
V0441,0,237,volkswagen,gas,Std,two,hatchback,fwd,front,99.8,171.7,69.1,56.0,3306,ohc,six,280,mpfi,2.64,3.84,14.6,221,5655,20,23,$999999,White,1987,5,3.6
V0442,1,104,mercedes-benz,DIESEL,std,four,wagon,4wd,front,111.3,179.1,60.4,48.6,2939,ohc,six,126,mpfi,2.77,2.87,19.5,225,4716,34,39,45400,Brown,1983,4,4.1
V0443,-2,119,bmw,gas,std,four,sedan,4wd,front,111.3,199.2,68.1,48.4,2464,dohc,four,109,mpfi,3.93,2.21,16.9,106,4867,42,47,,Brown,1987,1,3.4
V0444,-3,131,audi,gas,std,two,sedan,rwd,front,115.5,150.5,70.6,49.0,1961,rotor,six,249,1bbl,3.17,2.18,21.7,183,4343,-5,35,45400,Red,1984,3,2.9
V0445,-2,152,bmw,gas,turbo,two,hatchback,rwd,front,118.3,145.4,62.0,54.5,2926,ohc,four,128,1bbl,3.43,2.7,12.5,216,4907,39,42,45400,Black,1981,2,4.6
V0446,3,221,honda,diesel,std,four,sedan,fwd,front,105.9,173.7,72.2,57.2,1679,ohcv,eight,138,spdi,3.76,3.34,8.7,60,5943,41,44,13586,Blue,1981,5,1.2
V0447,-2,197,bmw,gas,std,four,sedan,fwd,front,117.3,175.0,65.3,55.4,2649,dohc,four,140,mpfi,2.83,4.05,22.2,225,4718,37,43,45400,Black,1986,5,2.3
V0448,0,192,volkswagen,gas,std,two,sedan,fwd,front,118.4,169.1,67.0,51.4,3748,ohc,six,71,2bbl,2.81,3.59,16.9,89,5779,38,43,14042,Green,1982,3,4.2
V0449,-1,227,nissan,gas,turbo,four,sedan,fwd,front,99.9,179.1,70.6,56.9,1632,dohc,four,304,4bbl,3.44,2.66,16.9,163,5123,28,35,25214,Red,1982,4,3.1
V0450,1,232,audi,gas,std,two,sedan,fwd,front,115.6,185.8,70.3,52.3,3221,ohcv,three,146,idi,2.9,2.28,19.1,55,6254,33,40,31128,Red,1982,1,3.4
V0451,0,228,dodge,gas,std,four,sedan,rwd,front,97.8,142.7,69.7,58.9,2117,rotor,twelve,261,spfi,2.83,2.89,15.6,96,6094,24,29,20450,Brown,1981,2,1.4
V0452,-1,,honda,gas,std,four,sedan,fwd,front,87.3,172.6,60.6,51.6,3824,ohc,eight,311,mpfi,3.49,2.78,15.0,243,5540,16,23,30285,Black,1990,1,4.4
V0453,-2,141,honda,gas,std,four,hatchback,4wd,front,110.7,151.0,65.6,49.1,3099,rotor,three,167,1bbl,2.73,3.81,12.3,142,5396,30,34,19392,White,1985,1,3.2
V0454,0,89,toyota,gas,std,four,hardtop,fwd,front,120.1,157.3,61.4,55.9,3505,ohc,six,226,spfi,2.59,2.92,7.6,67,4493,30,36,20160,Red,1988,4,4.1
V0455,-1,116,plymouth,gas,std,four,hatchback,rwd,front,118.3,145.8,69.7,48.5,3281,ohcv,twelve,124,mpfi,3.38,2.43,17.6,56,5816,39,47,,Black,1983,2,1.2
V0456,3,128,toyota,gas,std,two,hatchback,fwd,front,112.1,192.4,66.9,49.2,1955,ohc,eight,248,2bbl,3.6,3.67,14.1,103,5891,34,26,22506,Silver,1980,4,2.1
V0457,0,72,toyota,gas,turbo,four,sedan,fwd,front,118.4,142.5,63.3,54.2,50000,ohc,three,70,mpfi,3.03,3.38,10.8,176,5279,36,44,16148,Brown,1984,2,1.6
V0458,-3,107,audi,gas,std,four,hatchback,rwd,front,108.7,186.8,69.8,52.2,2591,l,two,245,idi,3.09,3.6,12.3,164,6481,23,26,45400,Silver,1988,2,4.1
V0459,-3,178,plymouth,gas,std,four,hatchback,rwd,front,118.7,175.5,66.4,58.5,3768,ohc,three,0,2bbl,2.81,2.67,15.9,95,5444,16,21,20585,Grey,1986,3,4.3
V0460,3,221,toyota,gas,std,two,sedan,fwd,front,89.9,162.7,60.9,57.5,2594,ohc,eight,181,2bbl,,,18.0,,5861,30,38,25972,White,1987,4,3.1
V0461,-3,73,bmw,gas,std,four,sedan,fwd,front,110.2,179.9,68.9,53.0,1990,ohcf,two,215,4bbl,2.83,3.06,7.5,88,5750,30,35,45400,Green,1984,4,1.7
V0462,-2,242,mazda,gas,turbo,two,hatchback,rwd,front,116.0,192.0,61.4,52.4,3751,ohc,two,148,mpfi,3.72,3.42,12.3,267,4540,35,38,23446,Brown,1987,3,1.2
V0463,1,77,volkswagen,gas,turbo,two,hatchback,fwd,front,116.1,182.8,65.8,53.7,3960,rotor,six,304,mpfi,3.81,3.65,20.6,,6273,14,18,26535,Green,1983,3,4.7
V0464,-2,214,honda,gas,turbo,four,wagon,4wd,front,108.8,191.7,66.9,55.0,2280,ohc,four,99,mpfi,2.78,3.15,13.0,,5293,44,49,15806,Green,1980,3,2.9
V0465,-1,242,honda,gas,std,two,sedan,fwd,front,117.7,195.1,64.4,59.5,1952,dohc,three,233,mpfi,3.65,3.5,7.5,266,5808,34,41,27150,Green,1989,2,4.0
V0466,0,,nissan,gas,std,four,hatchback,fwd,front,108.0,203.5,64.2,50.4,2661,ohc,six,280,mpfi,3.35,2.94,8.6,235,6355,22,27,28769,Grey,1989,5,4.0
V0467,-3,137,toyota,gas,std,two,hardtop,fwd,front,105.1,170.9,68.4,48.8,3584,ohc,six,322,4bbl,3.81,2.83,9.4,266,5901,19,25,,Silver,1984,4,4.5
V0468,1,191,volkswagen,gas,std,four,sedan,fwd,front,119.8,169.4,64.1,58.8,3808,l,four,145,mfi,3.12,3.09,22.8,85,4322,29,33,18146,Brown,1983,2,2.7
V0469,-1,82,BMW#,gas,std,four,sedan,fwd,front,97.4,158.9,61.9,55.5,3360,ohc,three,98,mpfi,3.41,3.25,8.6,185,5023,41,46,17615,Brown,1985,3,1.6
V0470,-2,72,volkswagen,gas,std,four,hatchback,fwd,front,100.5,158.5,69.6,52.0,1890,ohcv,twelve,154,mpfi,3.68,2.85,10.1,239,5292,34,42,0,White,1986,1,2.2
V0471,-2,177,honda,gas,std,two,hatchback,fwd,front,99.4,162.2,62.7,48.0,3271,ohcv,three,291,spdi,3.65,3.64,17.4,125,5773,20,24,23653,Silver,1986,4,3.9
V0472,0,,volvo,gas,turbo,four,wagon,fwd,front,112.8,167.3,71.6,49.0,2005,dohc,twelve,146,mpfi,,2.42,20.9,254,5696,34,37,40613,Blue,1982,3,4.2
V0473,0,125,toyota,gas,turbo,four,sedan,fwd,front,120.9,190.2,64.6,48.1,1913,ohc,six,306,1bbl,2.68,3.11,13.4,277,,28,35,29382,Red,1988,3,1.1
V0474,-1,,bmw,diesel,turbo,two,convertible,rwd,front,94.8,143.1,68.3,53.3,2982,dohc,four,321,spdi,2.95,2.4,21.1,152,6447,19,27,45400,Black,1986,5,3.8
V0475,2,147,peugot,gas,std,two,sedan,fwd,front,114.2,167.9,70.6,52.1,2757,l,six,214,mpfi,3.52,3.44,20.0,272,6080,25,30,$26525,White,1983,2,3.3
V0476,1,256,plymouth,gas,turbo,four,sedan,rwd,front,91.9,200.5,68.6,48.5,2776,ohc,three,306,mpfi,3.72,3.5,11.1,,4299,19,27,21975,Brown,1984,2,2.1
V0477,0,172,subaru,diesel,std,two,hatchback,fwd,front,91.6,203.3,65.8,52.4,2046,ohc,four,244,mfi,2.82,2.34,18.1,63,5299,27,30,22209,Black,1985,2,4.5
V0478,-3,121,subaru,gas,std,two,sedan,fwd,front,111.7,148.6,69.8,53.3,2947,dohc,three,296,mpfi,2.95,3.96,10.3,133,5097,25,32,,Black,1988,2,2.7
V0479,0,171,audi,gas,std,four,wagon,fwd,front,89.8,187.2,72.3,59.6,3143,ohc,six,94,mpfi,3.61,2.89,9.5,249,5158,42,45,41955,Silver,1984,4,4.1
V0480,2,,mazda,gas,turbo,four,sedan,rwd,front,87.3,181.7,72.1,48.5,0,ohc,four,67,mpfi,3.08,2.13,21.5,192,5685,37,41,16419,Red,1988,2,4.9
V0481,2,174,volvo,gas,std,two,sedan,rwd,front,94.2,153.4,65.9,51.4,2962,ohc,eight,184,mpfi,3.83,2.95,8.0,,5268,35,41,,Red,1989,5,1.9
V0482,0,88,saab,gas,turbo,four,wagon,rwd,front,113.6,176.3,66.6,52.1,3798,ohc,five,319,mpfi,3.29,2.42,20.7,161,4626,17,25,42930,Brown,1987,1,2.8
V0483,-2,180,nissan,gas,std,two,hardtop,rwd,front,99.6,189.6,63.3,48.3,3280,dohc,eight,311,mpfi,,2.8,18.7,118,6421,18,21,26424,Silver,1984,5,2.5
V0484,3,66,honda,diesel,turbo,four,hardtop,fwd,front,89.3,146.8,61.8,48.6,1609,dohc,six,112,mpfi,2.91,4.08,17.6,250,4321,38,42,20716,Red,1988,3,4.7
V0485,0,249,audi,gas,std,two,sedan,rwd,rear,91.1,149.6,63.9,48.6,3869,ohcv,three,69,mpfi,3.54,4.08,17.6,81,5348,33,38,26809,Red,1984,5,2.9
V0486,3,90,nissan,gas,turbo,four,wagon,fwd,front,92.6,166.2,60.7,50.2,1867,ohc,four,308,spdi,2.76,2.78,14.7,271,6294,24,29,28924,Green,1988,2,1.8
V0487,1,218,alfa-romero,gas,std,four,convertible,rwd,front,117.1,180.3,67.8,54.4,2062,dohc,six,147,1bbl,2.89,2.38,21.0,267,,36,39,31602,Brown,1982,3,3.1
V0488,-3,134,mazda,gas,std,two,hatchback,4wd,front,112.5,182.3,63.9,50.7,3585,ohc,two,211,mpfi,3.72,2.33,17.7,166,6271,30,33,22019,Green,1990,1,2.3
V0489,-1,123,plymouth,gas,turbo,two,sedan,fwd,rear,92.5,177.7,69.1,53.7,3972,ohc,three,179,spdi,3.3,3.91,20.6,93,6376,29,35,,Blue,1987,1,3.0
V0490,-2,170,toyota,diesel,turbo,four,hatchback,4wd,front,-106.4,190.0,61.8,52.4,3947,dohc,six,257,2bbl,3.39,3.52,200,149,5554,22,28,23983,Blue,1988,3,4.4
V0491,0,226,nissan,gas,std,four,sedan,rwd,front,99.5,195.9,64.3,48.1,1724,dohcv,four,77,2bbl,3.58,2.15,16.0,283,,42,49,20280,Red,1988,5,2.9
V0492,-1,241,toyota,gas,std,four,hatchback,rwd,front,105.1,147.2,66.4,58.8,2399,dohc,eight,208,mfi,2.75,3.94,9.3,183,5569,35,38,23219,Silver,1982,4,1.9
V0493,-1,149,toyota,gas,std,four,hatchback,fwd,front,89.8,178.4,60.8,48.4,2879,ohcf,six,171,mpfi,3.91,3.35,9.5,280,6533,35,39,25383,Brown,1984,1,3.6
V0494,-2,,mitsubishi,gas,std,two,hatchback,fwd,front,110.8,180.2,64.0,58.0,1554,dohcv,six,298,1bbl,2.55,4.11,15.3,253,4511,26,29,24645,Red,1990,3,2.3
V0495,3,,audi,gas,turbo,two,sedan,rwd,front,86.8,152.4,66.2,49.0,3199,dohc,two,281,mpfi,3.06,3.55,10.2,94,6208,19,25,45400,Black,1980,2,4.2
V0496,-3,171,mazda,gas,std,four,sedan,fwd,front,107.4,152.0,72.3,50.6,3587,ohcv,four,186,idi,3.52,3.71,200,258,4458,32,40,25975,Red,1980,4,3.5
V0497,-3,67,mitsubishi,gas,turbo,four,sedan,fwd,front,110.3,177.5,69.8,52.1,-100,dohc,twelve,116,idi,3.46,2.82,17.4,59,,36,41,13974,White,1983,5,4.0
V0498,3,207,dodge,gas,std,four,wagon,rwd,front,105.9,163.2,61.8,52.0,0,l,three,208,1bbl,3.03,3.28,10.4,216,6125,27,30,21980,Silver,1984,5,1.9
V0499,-1,180,mazda,gas,turbo,two,sedan,fwd,front,92.6,197.6,65.3,48.8,2133,ohc,four,116,2bbl,3.52,2.42,18.4,230,6423,43,50,20874,Black,1989,5,3.6
V0500,-1,143,subaru,diesel,turbo,four,hatchback,fwd,front,101.7,142.9,62.7,57.7,0,ohc,six,195,idi,3.21,4.16,19.0,171,4400,-5,31,25209,Brown,1988,1,4.1
V0501,0,169,volkswagen,gas,turbo,four,sedan,fwd,front,104.3,176.6,65.0,52.9,2010,ohc,eight,211,mpfi,3.8,3.96,16.5,205,4591,28,31,23231,Grey,1986,3,4.0
V0502,-2,206,TOYOTA ,gas,turbo,four,hatchback,fwd,front,116.8,162.2,64.5,49.8,2667,ohc,six,147,mpfi,3.82,4.15,19.1,284,5098,35,39,45400,Green,1982,1,3.4
V0503,3,155,volkswagen,gas,turbo,four,sedan,fwd,front,96.6,156.4,66.3,56.9,1872,ohc,five,232,2bbl,3.57,4.15,11.1,172,5188,31,37,21512,Silver,1985,5,4.1
V0504,1,177,audi,gas,std,four,sedan,fwd,front,91.4,171.7,-63.6,57.6,2316,ohc,three,211,idi,2.57,2.97,13.1,190,,30,34,45400,Green,1981,1,2.0
V0505,2,190,chevrolet,diesel,std,four,sedan,rwd,front,92.8,203.8,69.7,55.0,2854,ohcv,eight,112,mpfi,3.33,3.73,15.4,147,4552,41,45,14329,White,1986,4,3.9
V0506,2,155,dodge,gas,turbo,two,wagon,rwd,front,87.3,176.5,65.8,55.7,2800,ohc,six,275,idi,2.62,4.12,20.9,148,5302,23,31,22968,White,1989,3,1.9
V0507,-1,84,mitsubishi,gas,std,four,hatchback,fwd,front,110.6,173.0,64.0,58.7,2465,ohc,two,146,mpfi,3.8,2.37,7.2,169,5902,36,39,16738,Black,1980,5,2.4
V0508,-3,88,bmw,gas,turbo,two,hatchback,rwd,front,94.4,178.2,64.8,50.0,3887,dohc,four,212,idi,3.54,2.24,9.5,230,4781,28,33,45400,White,1984,4,2.4
V0509,-2,82,mercedes-benz,gas,std,four,convertible,rwd,front,92.4,194.4,62.3,56.4,3488,ohc,five,91,2bbl,3.71,2.23,20.1,60,4176,39,43,36046,Grey,1980,2,3.0
V0510,1,237,audi,gas,std,two,sedan,rwd,front,117.0,192.8,60.7,57.5,2602,dohc,four,100,2bbl,3.26,2.19,20.7,90,5656,37,42,28384,Grey,1983,5,1.0
V0511,-2,83,isuzu,gas,std,four,hatchback,fwd,rear,114.4,205.9,60.5,51.9,2871,ohcv,four,121,mpfi,3.46,3.17,22.0,270,6347,34,42,19736,White,1982,4,3.6
V0512,1,126,chevrolet,gas,std,four,hatchback,fwd,front,105.9,163.5,72.3,57.4,2308,dohc,four,286,4bbl,3.71,3.94,14.0,86,4473,26,33,19215,Green,1987,1,1.1
V0513,1,198,bmw,diesel,std,four,sedan,fwd,front,101.7,171.9,63.7,53.0,2973,dohc,twelve,119,1bbl,2.63,3.96,18.8,280,6290,34,38,$45400,Green,1982,5,2.3
V0514,3,212,audi,gas,std,four,sedan,fwd,front,95.2,158.3,63.9,54.6,3818,ohcf,three,227,idi,2.78,3.8,18.0,195,4540,25,28,45400,Red,1980,3,2.4
V0515,-2,152,volvo,gas,turbo,four,convertible,fwd,rear,93.3,192.5,72.0,55.8,1699,ohcf,two,177,idi,3.62,2.99,12.8,256,4778,37,40,42514,Black,1990,4,1.9
V0516,-1,77,volvo,gas,turbo,four,sedan,fwd,front,111.4,202.0,61.4,50.9,2424,ohc,twelve,194,2bbl,2.78,3.86,17.3,201,6324,31,34,40929,Green,1981,2,1.4
V0517,0,116,nissan,diesel,turbo,two,hatchback,rwd,front,102.3,141.4,64.5,56.4,1789,dohcv,five,106,mpfi,3.03,3.22,10.4,247,,37,44,20118,Blue,1989,5,2.2
V0518,2,160,mitsubishi,gas,std,four,wagon,4wd,front,91.8,189.8,63.4,53.4,3345,ohc,eight,307,mpfi,2.73,3.06,9.5,96,4167,16,23,23856,Red,1986,4,4.9
V0519,-3,214,mitsubishi,gas,std,two,hatchback,fwd,front,110.6,188.7,66.0,52.7,2192,ohc,eight,264,2bbl,3.46,3.71,12.8,284,5037,28,36,25744,Red,1988,2,1.7
V0520,-2,,toyota,gas,std,four,sedan,fwd,front,108.8,170.2,69.7,52.2,2172,ohc,six,251,2bbl,2.54,4.01,20.3,51,4313,27,35,19975,Grey,1985,4,4.5
V0521,1,225,toyota,diesel,std,four,convertible,fwd,front,108.0,162.2,71.2,53.2,2874,ohcv,four,112,idi,2.76,,9.6,78,6330,39,43,15869,Red,1984,2,4.9
V0522,-1,256,plymouth,gas,std,four,sedan,rwd,front,92.6,155.7,71.1,52.1,3248,dohc,four,116,2bbl,3.73,2.96,16.0,279,4734,34,41,18775,Brown,1981,2,2.2
V0523,-2,116,honda,gas,std,two,hatchback,fwd,front,101.7,153.0,68.9,58.5,3668,ohc,two,113,2bbl,,2.18,7.1,245,5695,33,37,21628,White,1986,1,5.0
V0524,0,,subaru,gas,TURBO,two,sedan,4wd,front,114.9,199.6,69.2,54.1,2218,dohc,two,83,4bbl,2.68,4.06,21.3,230,5461,38,46,19748,Blue,1989,1,1.2
V0525,3,149,mazda,gas,std,two,hatchback,rwd,front,99.3,206.1,61.1,53.2,3196,ohc,twelve,-10,4bbl,3.8,3.4,21.4,169,5299,35,40,22435,Grey,1982,3,4.1
V0526,-2,225,dodge,diesel,std,four,wagon,rwd,front,114.7,196.3,68.7,53.9,2929,ohc,three,228,2bbl,,2.18,17.3,209,5966,25,28,22567,Silver,1989,1,1.4
V0527,3,162,toyota,gas,std,four,sedan,fwd,front,120.8,189.7,64.4,55.3,1621,ohcv,two,186,mpfi,3.69,2.69,20.7,62,5379,33,41,16393,Brown,1984,3,4.4
V0528,1,198,mazda,gas,std,two,wagon,rwd,front,106.8,190.8,69.4,56.2,1888,ohc,four,180,4bbl,2.66,3.33,15.7,113,4924,30,38,17094,White,1980,4,3.6
V0529,-2,188,nissan,gas,std,four,convertible,fwd,front,90.5,168.7,60.9,50.9,2775,ohc,five,175,mfi,3.48,2.78,15.4,,4540,34,42,24516,Silver,1990,4,1.6
V0530,1,203,honda,gas,std,four,sedan,rwd,front,95.5,171.0,72.3,51.2,3499,ohc,four,98,2bbl,,3.0,8.4,222,,37,45,18744,Silver,1984,2,3.8
V0531,0,139,subaru,gas,std,two,hatchback,fwd,front,104.9,156.5,67.0,55.8,2938,ohc,five,82,2bbl,3.18,2.23,12.0,157,6498,41,49,19310,White,1980,3,1.7
V0532,-1,130,audi,gas,std,two,hatchback,rwd,front,114.6,187.3,62.0,57.0,2773,rotor,six,289,1bbl,2.84,2.74,10.6,140,5514,22,30,45400,Blue,1980,2,1.5
V0533,-3,156,audi,diesel,std,two,hardtop,rwd,front,116.8,168.8,65.2,53.1,2609,ohc,four,128,mpfi,3.61,3.36,11.3,193,,35,39,40519,White,1987,2,3.0
V0534,0,186,mercedes-benz,gas,std,two,hatchback,fwd,front,115.8,150.6,66.9,52.3,2853,ohc,five,167,mpfi,2.95,4.0,20.8,85,6155,36,41,45078,White,1983,4,2.3
V0535,2,119,toyota,gas,std,four,sedan,4wd,front,92.6,151.8,67.0,59.3,2437,ohcv,two,156,1bbl,3.14,2.13,16.8,98,5991,37,43,999999,Black,1981,5,1.4
V0536,-1,243,toyota,gas,std,four,hatchback,rwd,front,99.5,161.4,63.0,58.2,3878,l,four,288,idi,,2.31,9.6,81,6455,16,22,24429,Red,1988,3,3.5
V0537,1,,toyota,diesel,std,four,hatchback,fwd,front,94.8,178.1,62.2,52.7,3920,ohc,four,208,1bbl,3.52,3.02,18.0,,5233,25,31,0,Grey,1984,2,1.3
V0538,0,254,toyota,gas,std,four,wagon,4wd,front,90.7,194.6,60.6,-59.3,1866,ohc,three,138,idi,2.73,3.11,21.9,,6533,-5,49,22473,Grey,1980,4,1.0
V0539,-2,115,volkswagen,gas,turbo,four,sedan,rwd,front,113.2,186.0,65.7,58.6,3756,ohc,four,88,2bbl,2.79,2.99,8.9,168,,33,39,1000000,Red,1983,5,3.6
V0540,1,222,honda,diesel,std,two,hardtop,rwd,front,114.4,142.9,67.1,56.7,2432,ohc,five,198,idi,,3.92,7.9,247,5515,33,38,,Black,1980,1,1.6
V0541,-2,223,toyota,gas,std,,sedan,fwd,front,106.6,205.7,61.5,49.1,1901,ohcv,five,237,spdi,2.91,3.45,16.2,169,4303,28,33,23250,Blue,1986,1,2.6
V0542,1,79,porsche,gas,std,,wagon,rwd,front,88.4,167.2,67.9,57.5,2083,ohc,two,106,mpfi,2.85,2.24,7.6,146,5791,44,49,45400,Brown,1982,4,2.8
V0543,-2,,toyota,gas,std,four,hatchback,fwd,front,88.1,171.4,63.3,53.3,2426,ohc,twelve,208,2bbl,,2.65,11.8,253,5790,29,32,26538,White,1986,2,2.4
V0544,-2,82,subaru,gas,std,four,hatchback,fwd,front,101.6,157.8,68.9,55.6,3037,ohc,four,183,2bbl,3.66,3.36,18.1,117,5316,35,40,21926,Black,1984,1,3.5
V0545,0,171,audi,gas,std,two,hatchback,rwd,front,98.4,184.2,64.9,54.1,3193,ohc,four,155,idi,3.2,3.85,11.8,800,4741,36,39,45400,Blue,1982,4,2.0
V0546,1,73,subaru,diesel,std,two,sedan,fwd,front,116.2,144.8,66.7,56.2,1950,ohc,six,187,mfi,3.77,4.04,-1,,,34,37,26509,Green,1990,1,3.8
V0547,-2,221,audi,diesel,std,four,sedan,rwd,front,101.2,160.7,65.2,53.5,2689,ohc,three,179,idi,3.13,3.87,22.3,256,4238,29,35,45400,Silver,1983,4,3.0
V0548,2,164,bmw,gas,turbo,four,sedan,fwd,front,111.5,152.3,67.2,57.9,1710,dohc,three,120,mpfi,3.19,3.07,14.6,240,6331,39,45,45400,Red,1982,5,4.5
V0549,-1,,toyota,gas,std,four,sedan,rwd,front,117.5,193.6,64.7,57.6,3280,l,four,305,1bbl,3.03,3.78,11.0,239,4382,18,23,30842,White,1982,2,3.9
V0550,0,112,audi,gas,turbo,four,hatchback,rwd,front,111.5,162.2,66.7,50.3,2846,ohcv,five,242,mpfi,2.75,3.84,12.4,144,6338,25,32,45400,Blue,1984,3,3.8
V0551,2,118,mitsubishi,diesel,std,two,wagon,fwd,front,91.4,182.4,66.0,56.5,3808,ohcv,four,313,mpfi,2.98,2.78,9.4,130,6465,20,23,23611,Green,1987,5,3.0
V0552,0,217,volkswagen,gas,std,four,sedan,rwd,front,87.6,154.0,70.3,57.8,2509,ohc,four,245,1bbl,2.92,3.8,15.1,210,4657,23,27,25407,Red,1987,5,3.2
V0553,1,75,audi,gas,std,four,hatchback,fwd,front,107.4,145.8,71.5,50.3,3500,ohcf,five,300,idi,2.62,3.24,22.0,154,5661,16,23,45400,Grey,1984,1,4.8
V0554,0,101,porsche,gas,std,two,hatchback,fwd,front,111.7,194.5,66.9,52.5,3096,ohc,six,269,1bbl,3.92,2.54,17.3,87,4921,20,27,45400,Brown,1984,2,4.0
V0555,-2,68,mazda,diesel,std,four,wagon,rwd,front,106.2,146.6,72.3,53.1,1655,ohc,four,201,mpfi,2.85,3.53,10.5,272,5075,36,44,,Silver,1980,5,2.9
V0556,3,66,nissan,gas,std,two,sedan,rwd,front,105.2,163.8,67.4,59.4,2787,ohcv,five,208,mpfi,2.72,4.08,21.6,69,5903,30,33,$18061,Brown,1980,2,4.2
V0557,-2,223,nissan,diesel,turbo,two,sedan,fwd,front,110.6,142.6,70.3,52.5,1521,dohc,two,86,4bbl,3.58,3.82,21.4,246,5092,44,48,19803,Silver,1990,2,3.5
V0558,-3,142,honda,gas,std,two,sedan,4wd,front,88.2,154.8,71.0,50.1,3156,ohc,two,130,mpfi,2.89,2.72,11.7,115,5815,34,42,16340,Black,1987,5,2.7
